2.000000000000000000e+00,1.670471713656505108e+09,-2.295210957527160645e-02,-4.494726657867431641e-03,6.180197000503540039e-03,-2.029084712266921997e-01,9.700860381126403809e-01,-1.332706511020660400e-01,-5.670301870445765502e+01,-7.595042475140685667e+01,-3.622149390643706823e+01,6.310497408372393036e-01,1.874590543642966900e-01,-6.207943591726894361e-02,-7.501875635760508754e-01
2.000000000000000000e+00,1.670471713671647072e+09,-6.639754772186279297e-02,-9.160697460174560547e-03,2.214443683624267578e-02,-2.065821737051010132e-01,9.696404933929443359e-01,-1.308481097221374512e-01,-5.765003653247956095e+01,-7.584564752966784340e+01,-3.720009313857455879e+01,6.316335688004499627e-01,1.887193237391366629e-01,-6.041022750990610035e-02,-7.495163103483060141e-01
2.000000000000000000e+00,1.670471713686601162e+09,-9.896300733089447021e-02,-1.305073499679565430e-02,3.214873373508453369e-02,-2.107141166925430298e-01,9.691207408905029297e-01,-1.280807703733444214e-01,-5.870703141610600539e+01,-7.572437942431669455e+01,-3.821220915918215155e+01,6.321691111486125170e-01,1.905828673674971885e-01,-5.905461930919292390e-02,-7.487008839982414177e-01
2.000000000000000000e+00,1.670471713701848030e+09,-8.423681557178497314e-02,-8.499205112457275391e-03,1.969034969806671143e-02,-2.153695076704025269e-01,9.684906005859375000e-01,-1.250675618648529053e-01,-5.985576928302059230e+01,-7.557869427211117852e+01,-3.933237071360147752e+01,6.327628651056877995e-01,1.925548673132227995e-01,-5.738701386931355231e-02,-7.478238468697993024e-01
2.000000000000000000e+00,1.670471713716701031e+09,-4.881726205348968506e-02,3.902375698089599609e-03,1.264347881078720093e-02,-2.201188802719116211e-01,9.678230285644531250e-01,-1.219269856810569763e-01,-6.101730562990160678e+01,-7.542589732991626761e+01,-4.043734468690139039e+01,6.333399346521669804e-01,1.947229663949309464e-01,-5.585787443866352397e-02,-7.468890966808044984e-01
2.000000000000000000e+00,1.670471713731944084e+09,1.970154047012329102e-02,3.904765844345092773e-02,-1.683056354522705078e-03,-2.245202660560607910e-01,9.671932458877563477e-01,-1.188614442944526672e-01,-6.210317265849440815e+01,-7.528318224221348487e+01,-4.148808737052004147e+01,6.339551286987914480e-01,1.966473340090702515e-01,-5.431631392914637591e-02,-7.459762270808689699e-01
2.000000000000000000e+00,1.670471713746896982e+09,4.858386516571044922e-02,4.864251613616943359e-02,-1.475836336612701416e-02,-2.281493097543716431e-01,9.666774272918701172e-01,-1.161162927746772766e-01,-6.302624136339363048e+01,-7.516730045812171568e+01,-4.234914934777361140e+01,6.344814654887985794e-01,1.984316578017877863e-01,-5.324557348697744885e-02,-7.451330583414048636e-01
2.000000000000000000e+00,1.670471713762145996e+09,5.481103062629699707e-02,3.789550065994262695e-02,-2.348403632640838623e-02,-2.310042381286621094e-01,9.662548303604125977e-01,-1.139671877026557922e-01,-6.374032446404969932e+01,-7.507300920435271507e+01,-4.305851051275904950e+01,6.349643834341189841e-01,1.995911812982124611e-01,-5.211599466361810373e-02,-7.444914086679705889e-01
2.000000000000000000e+00,1.670471713776926041e+09,4.624617099761962891e-02,2.864408493041992188e-02,-1.191312074661254883e-02,-2.333952188491821289e-01,9.658781290054321289e-01,-1.122781857848167419e-01,-6.430943795276897390e+01,-7.498943960734055736e+01,-4.365472829813746358e+01,6.353799297909775712e-01,2.003827617107027947e-01,-5.097394609544747546e-02,-7.440032817293178447e-01
2.000000000000000000e+00,1.670471713792140961e+09,2.676723897457122803e-02,-1.299202442169189453e-03,1.177676022052764893e-03,-2.356600463390350342e-01,9.654868245124816895e-01,-1.109036803245544434e-01,-6.479791408395527696e+01,-7.490312828095022724e+01,-4.421734139474570924e+01,6.357734339067697693e-01,2.008489539444658079e-01,-4.959038768051721169e-02,-7.436347976049442199e-01
2.000000000000000000e+00,1.670471713807068825e+09,1.970688998699188232e-02,-1.273363828659057617e-02,3.442294895648956299e-03,-2.379075884819030762e-01,9.650499224662780762e-01,-1.099028959870338440e-01,-6.520512990079974713e+01,-7.480730531461266253e+01,-4.468382620183675868e+01,6.360030302402654989e-01,2.013670757162826508e-01,-4.833105319980335324e-02,-7.433811676676247426e-01
2.000000000000000000e+00,1.670471713822303057e+09,6.979361176490783691e-03,-1.677095890045166016e-02,-2.560369670391082764e-03,-2.402404248714447021e-01,9.645401239395141602e-01,-1.093018800020217896e-01,-6.553595001377993867e+01,-7.469624205490865165e+01,-4.509702747698282366e+01,6.361145419071551066e-01,2.017606270346330999e-01,-4.691352471461723850e-02,-7.432698379924794763e-01
2.000000000000000000e+00,1.670471713837172985e+09,1.638382673263549805e-03,-2.192711830139160156e-02,-9.736418724060058594e-03,-2.427883148193359375e-01,9.639285206794738770e-01,-1.090685054659843445e-01,-6.580881417257054977e+01,-7.456404095659593168e+01,-4.543478050247635025e+01,6.360341438806866865e-01,2.023025362102042202e-01,-4.555180134443165274e-02,-7.432761822498799020e-01
2.000000000000000000e+00,1.670471713852404118e+09,5.280882120132446289e-03,-3.150415420532226562e-02,-5.912676453590393066e-03,-2.450575083494186401e-01,9.633738398551940918e-01,-1.088945493102073669e-01,-6.604139700575512961e+01,-7.444507257628373509e+01,-4.576902204365332238e+01,6.360269794915922592e-01,2.025398913335225426e-01,-4.405588369901902723e-02,-7.433078322304504937e-01
2.000000000000000000e+00,1.670471713867404938e+09,1.391734182834625244e-02,-2.821558713912963867e-02,5.270011723041534424e-03,-2.472699731588363647e-01,9.628927111625671387e-01,-1.081447899341583252e-01,-6.637758998714771508e+01,-7.434260458528720505e+01,-4.619047345922042069e+01,6.362114802197720298e-01,2.028855817252976090e-01,-4.265384402209465575e-02,-7.431373258793926295e-01
2.000000000000000000e+00,1.670471713882586002e+09,9.434610605239868164e-03,-1.066625118255615234e-02,2.413731813430786133e-02,-2.490586042404174805e-01,9.625858664512634277e-01,-1.067637056112289429e-01,-6.679668707917244319e+01,-7.427760095180900635e+01,-4.669853317498218104e+01,6.366846695187878824e-01,2.031028802335840266e-01,-4.134646921592410873e-02,-7.427465717401728895e-01
2.000000000000000000e+00,1.670471713897459984e+09,-7.819533348083496094e-03,-6.914138793945312500e-03,1.685838401317596436e-02,-2.510153651237487793e-01,9.622823596000671387e-01,-1.049016118049621582e-01,-6.731950496752351398e+01,-7.421355347424245963e+01,-4.727599546308424294e+01,6.372569666221896689e-01,2.035994926293262230e-01,-4.017314225309542852e-02,-7.421840497894813815e-01
2.000000000000000000e+00,1.670471713912631035e+09,-4.285189509391784668e-02,-6.340742111206054688e-03,7.601842284202575684e-03,-2.529550194740295410e-01,9.619683623313903809e-01,-1.031066402792930603e-01,-6.782376837028644445e+01,-7.414755992760775882e+01,-4.785209659223247769e+01,6.378360662786770607e-01,2.039897876191734682e-01,-3.889860089046570657e-02,-7.416471103438793122e-01
2.000000000000000000e+00,1.670471713927566051e+09,-4.855674505233764648e-02,-8.251667022705078125e-04,4.834979772567749023e-04,-2.550779283046722412e-01,9.615949988365173340e-01,-1.013441532850265503e-01,-6.833174583376225542e+01,-7.406942962809611686e+01,-4.839418749647811779e+01,6.383146975655005217e-01,2.046515800718126943e-01,-3.780307344174788087e-02,-7.411094299633904647e-01
2.000000000000000000e+00,1.670471713942795992e+09,-3.764894604682922363e-02,1.475775241851806641e-02,-1.211474835872650146e-02,-2.568609118461608887e-01,9.612553715705871582e-01,-1.000526770949363708e-01,-6.871805009928493746e+01,-7.399868290273310834e+01,-4.881568499445084086e+01,6.386575274531328672e-01,2.051590219884050492e-01,-3.685110481251396841e-02,-7.407214708232759959e-01
2.000000000000000000e+00,1.670471713957703114e+09,-6.173992156982421875e-02,1.414686441421508789e-02,-9.872213006019592285e-03,-2.587251961231231689e-01,9.608441591262817383e-01,-9.919764101505279541e-02,-6.902271192793770638e+01,-7.391343693609272236e+01,-4.913462842759420113e+01,6.387911754690683841e-01,2.057838961205862571e-01,-3.602886323535825497e-02,-7.404734754168590394e-01
2.000000000000000000e+00,1.670471713972862005e+09,-3.570216894149780273e-02,-1.364743709564208984e-02,-1.728455722332000732e-02,-2.606845200061798096e-01,9.603484869003295898e-01,-9.886534512042999268e-02,-6.923062485634387997e+01,-7.381125992455052653e+01,-4.938245222115994437e+01,6.387655359192092597e-01,2.062666146895218711e-01,-3.503532850235613338e-02,-7.404088079544324241e-01
2.000000000000000000e+00,1.670471713987740040e+09,-1.935362815856933594e-03,-2.278470993041992188e-02,-1.544429361820220947e-02,-2.625757455825805664e-01,9.598118066787719727e-01,-9.907296299934387207e-02,-6.932790993117522760e+01,-7.370133601508179311e+01,-4.950962772445362958e+01,6.385286649073403931e-01,2.067478236289979343e-01,-3.416133449939173783e-02,-7.405198271553384837e-01
2.000000000000000000e+00,1.670471714003010035e+09,4.451960325241088867e-02,-2.082592248916625977e-02,2.680182456970214844e-03,-2.642767131328582764e-01,9.593025445938110352e-01,-9.948197007179260254e-02,-6.937210301163533188e+01,-7.359767676429072480e+01,-4.960032765107425234e+01,6.382680469562997949e-01,2.070577621642431532e-01,-3.326047017274152973e-02,-7.406988747143397056e-01
2.000000000000000000e+00,1.670471714017919064e+09,4.939439892768859863e-02,-1.553946733474731445e-02,1.114708930253982544e-02,-2.651078402996063232e-01,9.590209126472473145e-01,-9.998378902673721313e-02,-6.933634318506655347e+01,-7.354063612770333691e+01,-4.958994609211843851e+01,6.380331411993194202e-01,2.071758136342144174e-01,-3.281979013411556734e-02,-7.408878415614477131e-01
2.000000000000000000e+00,1.670471714033063889e+09,3.349614143371582031e-02,9.563088417053222656e-03,1.669079065322875977e-02,-2.657349407672882080e-01,9.588055014610290527e-01,-1.003853008151054382e-01,-6.930520091222327039e+01,-7.349712291255546859e+01,-4.960529048862375134e+01,6.378967331954319420e-01,2.071113428115946009e-01,-3.231165851511591525e-02,-7.410456902840589777e-01
2.000000000000000000e+00,1.670471714048026085e+09,1.871716976165771484e-02,1.966255903244018555e-02,1.095951348543167114e-02,-2.660621106624603271e-01,9.586852192878723145e-01,-1.006659641861915588e-01,-6.927560570366286186e+01,-7.347288979693264821e+01,-4.961103908683089969e+01,6.378190882234427983e-01,2.070116626262597237e-01,-3.197870620659620799e-02,-7.411547642288267568e-01
2.000000000000000000e+00,1.670471714063245058e+09,-7.300913333892822266e-03,1.969277858734130859e-02,-3.157556056976318359e-05,-2.664417028427124023e-01,9.585481286048889160e-01,-1.009663715958595276e-01,-6.924612011370371079e+01,-7.344530103390408726e+01,-4.963626823931207355e+01,6.377630718879416793e-01,2.068213722411225142e-01,-3.150222405076585908e-02,-7.412764475572224399e-01
2.000000000000000000e+00,1.670471714078129053e+09,-1.103997230529785156e-02,1.099604368209838867e-02,-7.901832461357116699e-03,-2.667462825775146484e-01,9.584405422210693359e-01,-1.011832654476165771e-01,-6.922706022741843412e+01,-7.342367927802639826e+01,-4.966531870637734158e+01,6.377346331492842468e-01,2.066468079541035618e-01,-3.109126236106957153e-02,-7.413669361072272590e-01
2.000000000000000000e+00,1.670471714093347073e+09,-9.895920753479003906e-03,-1.363199949264526367e-02,-3.389112651348114014e-03,-2.669137716293334961e-01,9.583799242973327637e-01,-1.013166829943656921e-01,-6.921394788274787402e+01,-7.341150650624132368e+01,-4.971765637190240028e+01,6.377839581368868194e-01,2.063329369615170272e-01,-3.061370471517199654e-02,-7.414318639056660665e-01
2.000000000000000000e+00,1.670471714108351946e+09,-8.186280727386474609e-03,-2.249604463577270508e-02,1.799762248992919922e-03,-2.675400376319885254e-01,9.581955671310424805e-01,-1.014091446995735168e-01,-6.924114526799721148e+01,-7.337454774887694953e+01,-4.979189508130601638e+01,6.377633397451659691e-01,2.062846370203225976e-01,-3.008464799968790793e-02,-7.414847401109465608e-01
2.000000000000000000e+00,1.670471714123447895e+09,6.261467933654785156e-04,-2.305036783218383789e-02,1.541531831026077271e-02,-2.679601311683654785e-01,9.580937623977661133e-01,-1.012613326311111450e-01,-6.929857113282599812e+01,-7.335417540966147953e+01,-4.990440670389588007e+01,6.378699384356978364e-01,2.061341208728527385e-01,-2.956600041039608717e-02,-7.414557398713295111e-01
2.000000000000000000e+00,1.670471714138370991e+09,5.649924278259277344e-04,-1.752680540084838867e-02,2.160942554473876953e-02,-2.687687277793884277e-01,9.578802585601806641e-01,-1.011382639408111572e-01,-6.937856988607492781e+01,-7.331152138957151010e+01,-5.001745019923168201e+01,6.378836912354116651e-01,2.062407904894248134e-01,-2.904873757353809705e-02,-7.414346874725914471e-01
2.000000000000000000e+00,1.670471714153524876e+09,-1.490712165832519531e-02,-2.918601036071777344e-03,1.332770287990570068e-02,-2.695930004119873047e-01,9.576612114906311035e-01,-1.010200157761573792e-01,-6.945837006869059849e+01,-7.326786993499840150e+01,-5.013780278070012741e+01,6.379073712267084861e-01,2.063108743604086526e-01,-2.847733538115831964e-02,-7.414170726629025765e-01
2.000000000000000000e+00,1.670471714168490887e+09,-2.253156900405883789e-02,-4.673957824707031250e-03,5.636096000671386719e-03,-2.704371809959411621e-01,9.574328064918518066e-01,-1.009272709488868713e-01,-6.953440449434877735e+01,-7.322248107673637207e+01,-5.023860842874487531e+01,6.378908370897804492e-01,2.064743236692102857e-01,-2.800207385991448916e-02,-7.414038244316707438e-01
2.000000000000000000e+00,1.670471714183660030e+09,-2.945905923843383789e-02,4.390716552734375000e-03,8.119329810142517090e-03,-2.714748084545135498e-01,9.571573138236999512e-01,-1.007554382085800171e-01,-6.963804331104670098e+01,-7.316788304414093602e+01,-5.037869393132161377e+01,6.379027982524907436e-01,2.066453482633440475e-01,-2.737583871394300150e-02,-7.413693390922995174e-01
2.000000000000000000e+00,1.670471714198564053e+09,-2.378293871879577637e-02,1.226568222045898438e-02,9.553208947181701660e-03,-2.723138332366943359e-01,9.569572806358337402e-01,-1.003887727856636047e-01,-6.976353993329631464e+01,-7.312834465822808738e+01,-5.052782450265333125e+01,6.379866467961468057e-01,2.068300100882717318e-01,-2.689483720060142913e-02,-7.412631325492035073e-01
